userID,Age_Month,Age_Years,Brand,F_Colors,F_Hobbies,F_Musician,F_SportsTeam,Name,Gender,Shirts_Size,Pants_Size
2662,2,0,3,42,55,28,57,Dawn Young,3,72,73
2663,2,0,1,41,96,17,86,Christopher Scott,3,86,3
2664,5,4,2,21,44,4,19,Mr. Chad Jordan,2,69,47
2665,2,2,1,47,36,94,95,Michelle Stark,1,78,6
2666,1,5,3,20,58,64,96,Ronald Thomas,2,96,47
2667,4,5,2,26,73,97,66,Amanda Franklin,2,16,93
2668,0,3,2,38,2,61,8,Pamela Roman,2,53,43
2669,0,1,1,60,1,98,25,Paula Merritt,2,90,86
2670,2,2,1,32,72,61,38,Charles Austin,3,39,90
2671,4,2,3,88,100,23,84,Justin Guerrero,1,86,25
2672,1,5,3,19,35,55,53,Brent Schmidt,2,74,12
2673,0,0,5,95,27,47,69,Holly Jackson,1,37,85
2674,2,3,1,90,36,70,83,Douglas Anderson,1,50,69
2675,2,4,4,80,38,44,43,Mrs. April White DDS,3,15,57
2676,2,5,2,90,35,23,6,Kenneth Schroeder,3,42,67
2677,0,4,2,44,25,55,82,Christina Patterson,2,67,99
2678,4,0,4,23,87,52,33,Terry Johnston Jr.,1,24,2
2679,2,1,2,78,36,53,65,Dawn Webb,1,28,27
2680,4,2,3,30,61,44,82,Kristen Johnson,2,28,74
2681,2,2,5,48,53,24,29,Cheryl Brown,2,20,86
2682,0,1,2,95,57,23,80,Laura Dodson,3,13,100
2683,1,2,1,64,54,60,41,Aaron Smith,3,42,56
2684,3,2,2,83,62,9,43,John Sanders,3,89,82
2685,0,5,3,72,47,73,57,Kathleen Long,2,22,49
2686,3,0,2,64,98,99,59,Margaret Rojas,1,78,63
2687,3,4,4,44,100,74,27,Daniel Kim,1,15,74
2688,0,4,4,32,3,39,78,Richard Camacho,2,94,64
2689,4,5,5,58,47,57,97,Richard Boone,2,35,66
2690,3,0,2,5,22,20,48,Dennis Hughes,3,25,23
2691,5,1,2,27,15,98,77,Donna Nguyen,2,18,17
2692,4,5,4,30,67,33,56,John Werner,1,86,38
2693,0,2,5,42,50,36,28,Tamara Cole,3,68,13
2694,0,3,5,26,7,8,38,Nicole Macias,2,62,48
2695,3,4,2,68,42,93,93,Dorothy Stephenson,2,58,23
2696,2,0,3,52,59,27,15,John White,3,97,5
2697,4,4,3,69,65,58,61,Laura Francis,1,85,51
2698,3,4,4,62,50,84,66,Edward Figueroa,3,40,45
2699,0,4,2,43,6,87,55,Christopher Hoffman,3,35,77
2700,0,5,2,54,96,80,47,Andrew Brown,3,87,6
2701,4,0,3,88,91,33,39,Kristen English,3,86,86
2702,1,4,5,55,17,24,52,Tyler Jones,2,82,24
2703,2,0,5,22,44,100,40,Angie Watkins,1,54,8
2704,3,3,2,72,97,21,86,Paul Bryant,3,100,73
2705,3,2,5,76,82,50,36,Brittany Roberson,2,99,59
2706,0,2,1,5,36,8,3,Deborah Moore,3,85,90
2707,5,2,1,68,46,16,66,Calvin Cannon,3,21,58
2708,0,3,3,41,49,12,5,Dr. Gregory Lopez,1,41,44
2709,3,0,5,30,95,17,57,Joshua Morse,2,99,30
2710,2,1,1,42,3,65,30,Nicole Robinson,1,39,62
2711,4,1,5,8,4,58,74,Christina Carney,3,29,76
2712,0,0,3,9,32,8,22,Cindy Medina,2,16,96
2713,0,4,1,99,75,22,89,Christopher Adams,1,6,26
2714,3,4,5,16,38,47,20,Keith Nelson,2,56,3
2715,4,5,2,47,79,78,14,Eric Gilbert,2,26,71
2716,3,3,5,74,39,3,50,Elizabeth May,2,70,5
2717,3,0,4,24,69,64,13,Robert Schneider,2,32,73
2718,5,4,3,69,10,13,91,Patricia Meyer,1,9,56
2719,2,5,5,95,35,40,4,Catherine Silva,1,58,86
2720,2,5,4,31,51,37,8,Laura Rojas,1,68,46
2721,5,3,5,63,14,83,70,Gregory Leblanc,2,58,55
2722,5,4,3,21,72,42,59,John Price,3,21,24
2723,3,2,1,33,35,95,98,Kenneth Keller,3,98,67
2724,4,4,3,88,9,51,16,James Wilkinson,2,40,52
2725,0,0,5,19,52,50,36,Kenneth Roberts,3,23,79
2726,1,0,3,3,33,87,81,John Johnson,3,15,71
2727,5,1,4,88,8,42,70,Joseph Davis,1,68,42
2728,1,3,2,67,20,60,96,Kylie Jackson,2,51,8
2729,0,5,1,84,100,69,83,Cody Beasley,2,25,48
2730,0,2,2,19,4,28,83,Matthew Cook,2,98,14
2731,2,5,2,58,29,94,80,Gregory Jones,2,89,12
2732,2,1,3,76,89,75,45,Nicole Vargas,1,23,35
2733,0,4,4,82,9,90,56,Nicole Jimenez,1,28,55
2734,2,4,5,92,86,61,29,Brenda Ballard,3,74,73
2735,1,3,3,78,44,63,83,Jeffrey Delacruz,3,60,44
2736,1,0,2,38,14,54,83,Bobby Wilson,3,91,55
2737,2,0,5,60,5,10,80,Jennifer Scott,2,51,48
2738,4,5,5,67,56,79,87,Richard Moss,3,41,66
2739,5,5,5,92,5,3,31,Rachel Carson,3,86,10
2740,2,1,5,78,44,63,7,Jamie Alvarez,2,74,43
2741,3,5,4,78,36,7,4,Thomas Gutierrez,2,50,24
2742,3,3,3,9,51,7,65,Amy Parker DDS,2,49,86
2743,2,4,3,5,18,77,26,Nathan Cummings,2,33,75
2744,4,1,3,32,44,3,22,Denise Horn,2,19,61
2745,3,1,2,51,70,71,79,Christopher Green,3,60,10
2746,0,0,4,99,56,39,72,Kyle Davis,3,13,99
2747,2,3,3,14,4,34,30,Lauren Hardy,2,11,58
2748,2,3,4,15,41,7,52,Jamie Olson,3,7,21
2749,1,5,4,25,9,55,51,Denise Lee,1,57,91
2750,5,5,5,41,20,3,100,Karen Leonard,1,22,66
2751,3,5,5,57,55,66,53,Diane Glover,1,74,94
2752,3,4,4,84,23,57,95,Kathryn Johnson MD,3,96,25
2753,5,1,3,40,41,49,62,April Petersen,2,88,15
2754,3,0,3,3,96,5,75,Kevin Shelton,2,71,81
2755,5,0,4,60,84,98,33,Tristan Wilson,2,12,7
2756,2,0,4,48,2,21,46,Colton Blevins,2,32,28
2757,3,0,3,24,45,64,7,Paula Rivera,3,3,60
2758,0,3,3,74,61,72,95,Rachel Reyes,2,8,78
2759,5,4,2,97,100,34,23,Amanda Wilson,1,50,67
2760,4,3,2,66,47,34,36,Michelle Gregory,2,10,44
2761,4,3,1,28,89,74,12,Bradley Ingram,3,58,20
2762,1,1,4,82,45,36,41,Joyce Hansen,2,48,76
2763,4,2,1,47,83,72,80,Angela Kerr,1,87,49
2764,3,0,3,68,58,89,39,Mary Lewis,2,99,50
2765,2,0,5,79,76,75,75,Kimberly Curtis,1,4,45
2766,0,3,2,55,84,13,52,Donald Navarro,2,45,6
2767,1,2,3,6,8,22,96,David Briggs,3,40,29
2768,0,0,5,98,56,33,58,Tara Brooks,2,55,48
2769,2,4,2,8,63,100,74,Matthew Byrd,3,11,49
2770,0,0,1,19,100,9,98,James Hunter,1,18,77
2771,5,0,4,24,58,3,80,Bradley Richardson,2,94,11
2772,3,4,5,29,19,91,21,Jessica Ray,2,63,25
2773,3,0,2,89,52,63,99,James Jackson,3,1,42
2774,2,5,4,71,22,87,83,Sophia Wilcox,1,37,71
2775,5,0,5,33,82,3,91,Michael Hartman,2,75,31
2776,0,2,1,21,82,13,29,Michelle Jones,3,2,69
2777,3,5,1,16,44,69,70,Desiree Clark,3,68,85
2778,1,4,3,20,59,95,41,Mark Wilson,2,38,82
2779,1,1,5,34,29,93,3,Miss Lauren Herman,2,59,66
2780,5,1,1,64,48,92,25,Megan Valencia,2,49,24
2781,0,2,4,7,58,94,35,Teresa Davis,3,42,29
2782,3,2,4,41,25,54,60,Dana Davis,2,38,70
2783,3,0,4,96,48,28,18,Shelly Short,1,83,30
2784,4,2,4,91,57,10,24,Cathy Lambert,2,26,7
2785,3,1,3,29,24,88,23,Michael Garrison,3,58,15
2786,5,2,5,24,93,25,5,Donna Mcintyre,3,1,92
2787,2,2,1,62,18,63,82,Benjamin Crawford,3,43,32
2788,2,4,5,71,88,65,62,Christina Gregory,2,34,39
2789,0,5,4,88,43,96,3,Julia Charles,2,14,57
2790,2,0,2,21,3,25,52,Karen Galloway,1,97,24
2791,1,2,3,79,28,12,47,Donna Green,3,6,7
2792,2,3,5,10,83,60,29,Margaret White,3,93,33
2793,0,4,3,73,34,87,10,Jennifer Lewis,1,45,10
2794,2,1,5,36,96,77,24,Mark Sullivan,3,91,59
2795,4,3,5,74,45,89,30,Joseph Pitts,3,7,63
2796,3,5,3,77,74,100,6,Patrick Warner,1,7,57
2797,0,1,3,75,43,4,23,Robert Moore,3,55,31
2798,3,4,1,68,87,68,90,Howard Miller,1,84,16
2799,2,3,1,16,5,33,17,Alexander Harris,2,40,47
2800,1,1,5,11,24,98,90,Anthony Noble,2,89,72
2801,1,0,2,39,58,65,47,Michael Garcia,2,52,46
2802,3,3,2,72,98,99,90,Jim Graves,3,14,77
2803,1,1,1,23,69,56,49,Vincent Reed,1,73,72
2804,2,0,3,45,76,19,28,Melissa Johnston,1,72,9
2805,3,0,5,13,10,92,20,Alexis Turner,1,15,96
2806,2,2,2,73,49,58,90,Jacob Kelly,2,81,54
2807,0,1,5,40,52,51,75,Cathy Kelley,1,69,92
2808,3,3,2,59,45,79,43,Thomas Tucker,1,80,12
2809,1,3,3,17,13,56,70,Mrs. Kristie Molina DDS,1,27,7
2810,1,5,5,76,28,26,13,Courtney Vaughan,1,82,48
2811,4,2,2,71,79,47,77,Leslie Roberts,3,78,41
2812,2,1,1,63,31,48,70,Matthew Gonzalez,3,46,61
2813,1,4,5,18,35,97,4,Matthew Young,1,84,41
2814,1,0,4,100,85,58,52,Stephanie Cox,3,8,29
2815,2,5,2,41,28,38,37,Kathryn Jordan,3,26,12
2816,2,4,5,41,20,96,12,Rachel Vasquez,3,21,70
2817,1,1,2,20,15,66,87,Brian Macdonald,3,76,24
2818,0,0,5,39,5,11,86,Thomas Murray,3,92,27
2819,4,2,4,2,37,23,48,Shannon Goodman,2,8,6
2820,5,2,2,25,86,59,8,Michelle Olson,1,12,93
2821,4,0,3,92,83,89,88,Lauren Hill,3,96,57
2822,4,5,2,87,49,6,96,Mrs. Sandra Stephens,1,10,25
2823,1,3,4,47,76,60,10,Audrey Garcia,1,5,68
2824,3,0,5,95,73,69,37,Robert Brown,3,55,30
2825,0,3,3,14,49,85,98,Kelly Martin DVM,3,45,59
2826,4,2,2,11,2,31,41,Michael Russell,1,28,88
2827,4,5,1,55,7,73,38,Robert Ferrell,2,90,25
2828,5,4,2,11,36,88,13,Rachel Mata,2,52,59
2829,5,4,5,43,74,7,33,Victor Strickland,1,12,85
2830,4,1,4,22,83,8,22,Jeff Brown,3,5,39
2831,1,0,3,94,20,34,87,Jonathan Lee,1,83,92
2832,1,3,3,13,86,79,62,Elizabeth Ray,2,73,37
2833,2,3,1,43,7,67,26,Lawrence Baker,1,76,100
2834,5,0,1,16,3,46,100,Jack Mack,1,27,90
2835,5,3,4,2,69,44,37,Bailey Flores,2,55,95
2836,3,2,4,62,5,48,72,Julia Watson,2,90,39
2837,1,1,3,74,67,43,88,Mr. Jordan Nichols,1,15,90
2838,0,1,1,26,49,2,20,Jared Mccarthy,1,64,56
2839,1,2,2,67,85,2,32,Deborah Garcia,2,97,49
2840,0,4,3,55,42,88,94,Theresa Hall,2,66,24
2841,5,4,3,89,73,58,64,Sherry Clark,2,68,99
2842,1,0,4,58,42,19,50,John Carter,1,66,56
2843,5,4,2,32,8,79,50,Cheyenne Jackson,2,10,16
2844,2,1,4,27,26,9,91,Troy Burns,3,13,54
2845,0,4,5,29,45,63,93,Charles Cisneros,1,21,31
2846,0,1,2,70,32,46,10,Melody Moreno,1,58,48
2847,2,4,3,3,26,78,33,Alyssa Price,2,8,94
2848,3,5,3,80,87,77,82,David Hayes,2,28,67
2849,2,3,4,97,70,54,93,Kimberly Wiggins MD,2,95,34
2850,3,1,4,31,81,76,22,Barbara Russo,3,71,65
2851,0,1,2,46,65,54,100,Geoffrey Mercado,2,51,56
2852,0,5,3,53,100,19,55,Maria Morton,1,7,100
2853,0,4,1,33,75,53,89,Wesley Preston,3,50,11
2854,5,3,3,36,31,18,61,Bradley Peterson,3,43,63
2855,5,0,5,27,41,86,64,Bradley Payne,3,98,88
2856,5,0,4,3,82,100,68,Brittany Bowman,1,94,14
2857,3,5,1,32,97,16,91,Lisa Scott,2,91,87
2858,2,0,2,98,16,29,9,Robert Maynard,3,23,51
2859,4,1,4,73,85,24,3,Caroline Marsh,1,63,19
2860,3,1,2,80,43,84,24,Keith Velazquez,1,80,19
2861,2,3,5,6,7,32,15,Dillon Smith,3,46,23
2862,4,2,5,89,96,75,8,Don Gill,1,42,43
2863,2,2,4,10,34,28,56,Jessica Rogers,3,59,98
2864,3,0,1,86,53,54,18,Brian Scott,2,11,64
2865,2,1,4,35,42,7,40,Mark Wheeler,1,78,51
2866,3,4,4,75,56,74,30,Sandra Bradford,2,88,59
2867,2,3,1,4,78,54,16,Pam Robinson,1,18,9
2868,4,2,3,13,29,37,16,Ashley Stone,1,69,30
2869,5,5,5,84,32,94,70,Jeffrey Dyer,1,57,95
2870,3,0,3,62,20,4,80,Hannah Ortiz,1,18,15
2871,1,5,1,13,66,89,81,Andrew Church,3,64,92
2872,3,0,1,22,85,7,59,Kenneth Hall,3,83,72
2873,3,4,5,32,76,3,6,Jared Lee,1,5,33
2874,1,2,4,82,39,3,78,Michael Brown,3,89,77
2875,2,1,1,13,90,90,40,Joshua Cruz,3,77,43
2876,5,0,3,57,18,66,38,Amy Moore,2,91,94
2877,0,2,4,40,31,32,7,Christina Miller,3,32,13
2878,0,5,4,97,81,39,43,Andrew Miller,1,8,65
2879,4,5,1,47,52,63,4,Terrance Mcdaniel,2,97,10
2880,5,2,5,79,27,48,80,Tiffany Santiago,3,17,95
2881,3,1,1,56,42,26,100,Linda Schaefer,2,57,3
2882,4,5,1,43,90,23,81,Ian Hampton,1,81,88
2883,0,1,1,20,47,95,26,Edward Jackson,2,60,92
2884,1,3,5,80,100,79,6,Steven Gardner,3,54,83
2885,2,1,3,10,1,38,13,Roger Curry,1,27,63
2886,1,1,3,14,74,47,37,Joseph Bell,1,91,45
2887,0,2,4,99,76,69,58,Tracy Roberts,1,72,10
2888,2,5,3,96,91,14,64,Joshua Parks,2,100,22
2889,3,0,5,91,45,36,21,Jennifer Rodgers MD,2,74,15
2890,4,4,2,35,6,91,72,Carolyn Gibson,3,41,12
2891,5,3,3,88,70,14,50,Amanda Rose,2,28,21
2892,0,1,5,49,99,44,26,Nicole Lopez,3,55,31
2893,1,0,5,88,97,65,88,Nicholas Perkins,3,53,76
2894,2,0,4,5,27,17,92,David Wells,3,26,22
2895,2,4,3,80,3,14,43,Kimberly Wright,2,100,78
2896,4,1,3,85,31,72,90,Sean Hall,2,16,41
2897,5,4,1,96,92,49,25,Harold Hill,1,92,55
2898,2,1,5,21,59,34,58,Ariana Wolfe,3,82,46
2899,4,3,4,99,84,91,28,Gregory Hopkins,2,58,99
2900,1,2,5,63,53,91,52,Robin Mcintosh,3,20,39
2901,1,4,4,12,99,31,22,Sarah Bishop,3,90,24
2902,0,3,2,42,5,88,73,Taylor Johnson,1,49,59
2903,2,2,1,95,8,28,28,Barbara Davis,1,27,3
2904,1,4,2,15,86,92,100,Michael Rodriguez,1,10,15
2905,4,4,2,45,73,69,92,Adam Stewart,1,32,10
2906,5,4,3,55,9,11,49,Michael Bailey,1,61,7
2907,1,5,5,47,95,64,81,Michael Higgins,3,3,35
2908,0,3,3,16,82,40,20,Lisa Oliver,2,28,54
2909,2,3,2,67,43,95,32,Joe Reilly,1,49,20
2910,1,5,4,34,16,10,41,Timothy Vincent,3,62,98
2911,2,5,2,10,11,97,83,Rebecca Hayes,1,43,52
2912,3,3,3,33,56,12,94,Sara Cooper,2,94,78
2913,5,5,1,42,39,43,78,Gregory Massey,1,29,16
2914,3,2,5,56,77,98,28,Kimberly Simmons,3,90,20
2915,3,4,3,43,65,54,70,Kayla Johnson,2,43,73
2916,2,4,3,77,17,42,15,Joshua Anderson,1,27,73
2917,4,1,1,63,20,11,8,Zachary Lopez,3,97,70
2918,2,1,1,76,71,4,12,Joshua Hardy,2,58,40
2919,0,5,1,59,65,18,80,Charles Lopez,2,78,14
2920,1,5,2,14,84,92,15,Renee Dickerson,2,29,41
2921,2,0,2,50,85,39,8,Matthew Williams,2,11,96
2922,0,3,5,54,2,34,12,Lucas Davis,3,92,47
2923,4,4,2,22,4,88,59,James Underwood,3,17,42
2924,5,0,3,42,28,24,51,Lisa Williams,2,18,32
2925,4,3,2,8,100,14,40,Travis Vargas,3,68,97
2926,3,5,2,99,35,20,19,Lisa Smith,3,84,7
2927,3,4,2,25,12,32,2,Jeffrey Mitchell,3,24,99
2928,5,2,1,83,23,87,52,Darlene Bailey,1,58,99
2929,3,0,5,83,61,22,70,Alec Hickman,3,78,25
2930,4,0,5,56,25,10,99,James Curry,2,59,95
2931,5,2,5,70,65,17,88,Brittany Bryan,3,69,50
2932,0,4,4,44,11,87,41,Veronica Burton,3,31,88
2933,1,0,5,92,25,25,41,Joshua Holder,1,14,57
2934,0,1,2,26,37,13,67,Angela Collins,3,15,98
2935,4,5,4,19,88,40,10,Gina Hernandez,3,34,71
2936,5,5,3,23,87,87,26,Beverly Williamson,2,33,83
2937,4,3,1,28,68,70,52,William Todd,2,13,32
2938,0,2,4,6,77,100,85,Troy Lowery,2,12,56
2939,1,4,1,80,53,100,89,Devin Graham,1,73,97
2940,3,3,1,93,57,24,100,Rebecca Owens,1,98,47
2941,4,1,5,92,54,74,13,Lisa Rush,2,31,92
2942,2,5,2,85,46,29,13,Daniel Booth,1,38,5
2943,3,3,5,68,68,94,46,Elizabeth Carpenter,1,52,46
2944,2,3,2,76,99,47,30,Alyssa Burton,3,8,5
2945,2,5,2,7,73,15,86,Allen Barnett,3,59,23
2946,2,5,5,49,60,69,47,Joseph Clarke,1,43,77
2947,2,3,2,80,90,8,15,Andre English,2,83,45
2948,2,1,2,90,59,90,4,Maria Miller,2,78,68
2949,5,2,4,38,82,42,44,Kimberly Sanders,2,43,94
2950,3,3,3,95,80,76,27,Rodney Jackson,3,31,51
2951,4,0,4,11,35,33,34,Anita Maynard,1,67,100
2952,4,0,1,14,60,78,21,Oscar Sandoval,2,18,7
2953,5,4,3,75,8,51,11,Scott Morrison,3,39,90
2954,4,3,5,74,63,22,22,Michael Shaw,1,65,73
2955,4,0,3,15,14,63,18,Kristin Pitts,1,88,12
2956,1,2,4,79,12,14,76,Pamela Manning,1,43,93
2957,3,4,3,4,50,70,19,Michael West,3,35,72
2958,3,4,2,19,47,27,2,Charles Smith,3,32,42
2959,3,1,3,22,19,10,52,Alejandro Stewart,3,87,30
2960,0,1,4,2,53,33,42,Tina Wade,2,35,13
2961,3,2,2,89,77,17,10,Christopher Wade,3,60,29
2962,2,2,2,32,3,97,82,Todd Sanders,2,43,45
2963,4,5,1,74,45,7,79,Nancy Boyd,1,100,24
2964,4,5,1,52,59,59,60,Ian Guzman,1,7,96
2965,5,3,3,52,83,28,58,Misty Walters,1,87,26
2966,1,4,4,59,43,64,83,Emma Gomez,3,43,2
2967,5,5,2,3,64,4,81,Patricia Sullivan,3,92,76
2968,3,0,1,47,78,34,35,Cindy Mcmillan,3,55,67
2969,2,0,4,7,69,15,11,Andrew Barrera,2,63,80
2970,4,5,4,71,80,68,1,Emma Green,2,88,83
2971,4,4,1,90,78,76,99,Charles Jones,2,14,9
2972,3,0,1,49,25,87,54,Ashlee Solis,3,1,20
2973,0,4,3,87,9,72,42,Crystal Marshall,1,43,48
2974,5,5,5,100,14,85,12,Misty Nielsen,1,45,78
2975,2,3,1,28,97,59,13,Gabrielle Rios,3,2,28
2976,2,1,5,11,2,8,52,Brittany Scott,1,53,15
2977,0,1,4,29,22,57,75,Alicia Wright,3,49,28
2978,3,1,3,1,88,87,70,Brian Whitaker,1,23,42
2979,1,3,2,91,41,4,26,Christopher Vance,1,3,78
2980,3,2,5,86,15,15,25,Cesar Reyes,3,31,25
2981,1,1,2,34,21,76,8,Hannah Ford,3,10,10
2982,4,2,1,1,35,91,30,Laurie Blanchard,1,57,3
2983,0,2,5,88,44,8,82,Larry Perez,2,3,45
2984,2,5,4,35,31,94,14,Madison Scott,2,48,94
2985,3,4,3,40,28,69,75,Timothy Taylor,2,41,44
2986,1,4,3,61,74,41,43,Sabrina Nguyen,1,7,27
2987,2,3,1,32,57,89,83,Jacob Garcia,1,76,10
2988,3,0,5,61,70,85,33,Michelle Combs,3,68,12
2989,4,3,4,58,3,32,10,Michael Moreno,1,31,53
2990,5,3,2,62,1,98,46,Kimberly Robertson,1,21,27
2991,3,5,2,9,29,57,6,Justin Jones,2,45,83
2992,5,2,5,61,37,35,55,Robert Morrow,3,85,50
2993,0,3,2,96,27,24,7,Kyle Lewis,1,83,20
2994,0,4,3,77,7,41,48,Cindy Ferguson,2,41,84
2995,4,0,4,78,48,97,96,Roberto Mccullough,1,19,54
2996,2,1,2,52,31,83,66,Steven Lopez,1,2,46
2997,2,5,2,64,80,33,24,Andres Johnson,2,89,80
2998,2,2,5,39,49,90,70,Jacob Hernandez,3,33,60
2999,1,3,3,84,23,13,62,Jennifer Gamble,3,11,56
3000,1,4,1,47,3,1,4,Michelle Lee,3,11,100
3001,4,5,3,91,9,17,78,Mr. Robert Weeks,2,80,65
3002,3,2,1,22,72,60,66,Michelle Roberts,1,45,63
3003,5,5,3,77,92,42,31,Wayne Mendoza,2,83,3
3004,4,4,5,33,75,28,8,Sara Boyd,3,32,62
3005,4,0,5,38,26,18,53,Jennifer Randall,1,57,24
3006,1,3,1,11,1,49,30,Judith Avery,3,50,2
3007,5,3,1,92,3,45,59,Monique Mitchell,1,16,10
3008,2,2,1,97,72,63,9,Connie Burgess,3,61,88
3009,3,1,3,32,88,32,36,Joshua Pruitt,2,45,27
3010,4,1,5,100,33,75,51,Bradley Dennis,2,34,14
3011,2,4,2,41,67,89,31,Robert English,2,87,17
3012,4,4,1,27,39,56,46,John Adams,1,17,56
3013,0,3,3,30,4,76,38,Jackson Powers,1,29,5
3014,2,1,3,99,82,63,12,Allen Garrett,3,82,77
3015,2,2,4,53,9,14,36,Eric Bailey,3,55,48
3016,4,2,2,89,78,80,92,Christopher Newman,3,98,14
3017,0,1,1,13,28,39,70,Ariana Morgan,3,49,44
3018,4,3,4,21,88,46,2,Aaron Gomez,3,78,64
3019,4,5,2,12,17,97,1,Nicole Benson,1,62,69
3020,2,2,5,87,15,99,97,Anthony Conley,2,53,40
3021,0,0,3,54,85,41,47,Megan Atkins,3,36,78
3022,3,5,1,69,90,24,72,Kimberly Smith,1,59,58
3023,4,0,5,14,14,17,44,Stephanie Lopez,2,27,83
3024,1,1,5,39,39,51,11,Cory Rice,3,84,38
3025,4,5,2,75,67,46,23,Daniel Gill,2,20,99
3026,4,2,5,68,91,45,35,Timothy Vincent Jr.,2,33,78
3027,2,1,1,15,24,82,30,Susan Ross,1,22,80
3028,5,4,5,28,36,99,18,Mark King,1,11,20
3029,4,1,4,70,79,16,72,Margaret Shaw,2,23,10
3030,5,0,5,25,11,93,35,Kyle Floyd,2,93,38
3031,0,2,1,95,49,23,7,Ian Tate,3,95,82
3032,1,1,4,11,82,74,12,Edward Miller,2,23,72
3033,1,0,2,21,37,17,87,William Lopez,3,12,43
3034,3,2,4,71,7,29,97,Tamara Williams,1,10,13
3035,0,2,2,17,2,38,28,Dennis Powell,1,19,32
3036,1,5,2,96,42,94,9,Billy Moore,3,97,45
3037,4,2,1,43,7,86,27,Angela Foley,3,77,33
3038,0,2,1,78,2,17,78,Jamie Henderson,3,86,63
3039,0,0,5,52,40,45,80,Stacy Sanchez,1,95,18
3040,1,1,3,67,50,28,8,James Hughes,2,44,95
3041,1,2,1,64,72,4,57,Jessica Taylor,1,61,81
3042,1,3,4,96,3,68,73,Joan Williams,2,67,11
3043,5,0,1,11,78,72,12,Cynthia Walker,3,97,55
3044,2,2,5,72,32,9,85,Barbara Webster,3,50,4
3045,0,4,5,48,21,95,7,Jared Taylor,3,95,45
3046,5,4,2,59,76,91,64,Kristin Blevins,1,85,76
3047,4,5,5,17,59,95,21,Scott Torres,1,95,55
3048,2,1,4,16,89,9,17,Ryan Willis,2,7,13
3049,2,1,2,82,80,37,26,Steven James,1,14,49
3050,1,3,1,3,94,62,17,Rebecca Burnett,3,40,97
3051,3,5,4,12,53,15,17,Dr. Jorge Anderson,2,47,48
3052,5,2,3,38,15,30,2,Gerald Allen,2,1,3
3053,0,4,2,47,27,8,54,Courtney Hanna,3,96,32
3054,5,5,2,45,42,71,64,Nancy Cole,1,4,85
3055,1,3,1,84,20,84,61,Donald Turner Jr.,1,69,42
3056,3,4,2,2,47,99,23,Jeremy Perkins,3,67,40
3057,0,5,4,47,4,47,59,Suzanne Martinez,2,52,30
3058,2,0,4,17,71,33,24,Sarah Johnson,2,46,96
3059,0,0,1,7,34,72,24,Sara Mcintosh,1,83,36
3060,4,2,2,15,29,37,55,Vincent Washington,3,81,23
3061,0,1,2,17,85,35,49,Christina Sanders,2,25,86
3062,4,2,3,30,77,5,59,Keith Miller,2,71,7
3063,2,0,4,39,79,87,76,Mary Pham,2,90,69
3064,4,3,3,80,58,46,27,Elizabeth Jackson,1,42,9
3065,2,2,3,87,15,97,72,Benjamin Rivera,3,96,88
3066,3,1,5,23,88,98,92,Wanda Burns,1,4,93
3067,3,4,1,28,2,36,22,David Cline,3,2,61
3068,4,5,3,52,47,91,7,Jordan Knox,3,21,15
3069,1,4,2,26,78,37,26,Antonio Wilson,1,35,83
3070,5,0,1,10,28,95,86,Alyssa Davis,2,1,40
3071,1,3,5,46,16,25,37,Nicole Garcia,1,30,16
3072,0,1,5,48,49,85,35,Joshua Williams,2,88,79
3073,0,0,5,59,65,66,29,John Cunningham,3,41,80
3074,5,5,3,14,15,10,16,Linda Williams,3,24,43
3075,1,2,5,56,37,93,61,Mrs. Catherine Boyd DVM,1,53,29
3076,4,3,3,46,3,36,75,Richard Ferguson,2,80,27
3077,4,3,3,51,44,34,62,Jennifer Mccarthy,1,17,5
3078,4,2,2,41,23,61,53,Jeremy Summers,1,66,26
3079,4,5,2,64,93,9,51,Logan Clark,1,38,90
3080,2,0,4,98,52,13,54,Michael Miller,1,22,75
3081,0,4,2,31,69,29,32,Melissa Horn,1,22,43
3082,1,2,1,58,16,81,3,Antonio Martin,3,89,15
3083,1,0,2,27,89,50,8,Jack West,3,90,92
3084,3,1,4,75,75,73,81,Jodi Campbell,3,27,45
3085,3,4,4,61,26,33,79,Kenneth Adams,1,75,31
3086,1,3,2,12,96,7,51,Michael Johnson,3,27,87
3087,4,2,3,62,41,95,67,Cheryl Tran,1,11,97
3088,4,1,4,67,11,11,70,Tyler Peterson,1,83,10
3089,2,0,4,87,11,48,87,Maria Barnett,3,22,10
3090,1,2,4,31,11,5,96,Richard Phillips,3,97,86
3091,1,0,1,41,29,38,29,Drew White,2,71,78
3092,3,3,4,37,89,94,49,Gary Gill,3,76,17
3093,4,5,2,1,20,67,59,Kelly Hawkins,2,64,66
3094,2,4,4,85,23,8,3,Stephanie Griffith,3,61,19
3095,1,5,5,73,32,35,37,Rachel Robinson,2,35,37
3096,0,5,5,71,93,74,71,Abigail Hernandez,3,34,73
3097,0,3,5,79,3,38,27,Brian Woods,1,96,88
3098,5,1,5,9,52,1,99,Amanda Howe,3,27,64
3099,1,0,5,16,74,47,98,Christina Jones,2,13,18
3100,3,2,3,7,86,68,13,James Schaefer,3,91,49
3101,1,5,3,50,37,75,29,Kimberly Wilson,1,46,72
3102,2,0,5,90,80,84,6,Scott Davis,1,42,42
3103,3,1,5,84,62,17,34,Darrell Morgan,1,46,88
